word,group,fit,lwr,upr,word_caps,nLangs,nRegions,cardinal,topCardinal,fitProp_fit,fitProp_lwr,fitProp_upr,obs,obs_OR,myvar
give,consonant,-0.221248787613427,-0.318480144718645,-0.1204322610857,GIVE,230,6,ɣʎlɽzrgfxçpsbkṇhʔṃṛtἠ,ɣ,0.479468495356898,0.460168782003056,0.49901570496764,0.496589569034662,-0.177991189821855,vowelConsonant
go,consonant,-0.408352945167057,-0.505450016118135,-0.313824709205293,GO,228,6,zɣɲfsɽçɦʔrktmxlpṇŋṃnṛdἠ,ɣ,0.44724814364716,0.428358070830011,0.466398438741995,0.487128885374993,-0.232602823444006,vowelConsonant
good,consonant,-0.083347343053685,-0.181767351404908,0.013900917550172,GOOD,238,6,çɬxʎɽɦɣpŋɲtkɟcṇrʔṃṛἠ,ç,0.503233751918792,0.484280187781051,0.522778581677214,0.505917339480214,-0.12416077757393,vowelConsonant
grass,consonant,-0.038054528182595,-0.139248225183065,0.060676691194676,GRASS,208,6,dhfnŋmgltɬṃkṛpἠ,ṃ,0.511169165064844,0.491487226371768,0.530927293896198,0.528375078039947,0.005612426789368,vowelConsonant
gray,consonant,0.042392264244471,-0.104230945521973,0.186677132718581,GRAY,93,6,ɽpçxrhcgʔvɟzbs,p,0.52502591078789,0.497799048378622,0.551611249916282,0.53986002365701,0.072202551423338,vowelConsonant
grease,consonant,0.034401259319682,-0.069274155988859,0.136977978700115,GREASE,193,6,ɦɲɣsvflhxjrgmbŋʎt,t,0.523917526553505,0.503363920958366,0.543833172227617,0.538275959895459,0.063005107278798,vowelConsonant
green,consonant,0.100667096126658,-0.00359257086308,0.203238798631327,GREEN,210,6,zrcɟçɲgɬɦsdjk,k,0.535084845258301,0.514671186912887,0.554988424332036,0.542594971222352,0.088093412489879,vowelConsonant
grow,consonant,0.058103118887153,-0.053038801237498,0.166990310093972,GROW,200,6,ɬɣɽʎfdçɟrʔcjzxl,r,0.527784249726422,0.506871194684678,0.548718007996042,0.53161189176758,0.024358891620699,vowelConsonant
hair,consonant,-0.003254776502752,-0.10077578649017,0.096693599450593,HAIR,231,6,ɽzdʎpnṇkmgṃbṛvrἠx,ṇ,0.51720079422837,0.497901670968952,0.537444656386406,0.533542460379257,0.035547288553974,vowelConsonant
half,consonant,0.118189415431361,0.007377749343696,0.230235246803368,HALF,166,6,ɟhcɬpnfkvç,k,0.538355735425912,0.516712165032838,0.560149263282254,0.546179407488332,0.108942810136943,vowelConsonant
hand,consonant,0.015317549907474,-0.08052364656161,0.113590839169566,HAND,240,6,ṃmʎŋdɬʔjknɟɲzs,k,0.520474708901605,0.501191539462241,0.539897146932236,0.521738653604755,-0.032781912046577,vowelConsonant
happy,consonant,0.001858771869929,-0.10900291564043,0.112531682189634,HAPPY,183,6,çɣɽfghsljŋrcɦ,s,0.518111283266732,0.49709361169867,0.539469272046732,0.526732016286624,-0.003898211876905,vowelConsonant
hard,consonant,0.197473674121155,0.093662278172539,0.300004694203579,HARD,209,6,cɟrɬɦkŋgʎxtzdhbç,k,0.551719494357203,0.531812071647933,0.572261781194448,0.559188326912677,0.184861779181155,vowelConsonant
have_sexual_intercourse,consonant,0.042152199580686,-0.086116202628326,0.171389936646913,HAVE_SEXUAL_INTERCOURSE,125,6,ɲŋrnskxhc,k,0.525096305666765,0.500867212764693,0.54956955571371,0.536031882261233,0.049983103217997,vowelConsonant
head,consonant,0.084367995823341,-0.013768608032854,0.183552306084723,HEAD,238,6,klcbhpɬʔdŋgx,k,0.532597389734642,0.512809399489174,0.551896820117948,0.539338032912783,0.069171243941303,vowelConsonant
hear,consonant,0.031625188729322,-0.068523094353048,0.134552550660075,HEAR,219,6,ṇɦnŋʎftdɲj,n,0.523287083648074,0.502958443465343,0.543316392773888,0.532368581294711,0.028743529905354,vowelConsonant
heart,consonant,0.122160793914852,0.023473983305084,0.221417962942837,HEART,229,6,ɟçbcŋfɣhɬsgdnk,k,0.538974156494171,0.518651827670922,0.558046124837269,0.539812951763348,0.07192917453576,vowelConsonant
heavy,consonant,0.16362680598681,0.062485616399803,0.264498498134286,HEAVY,222,6,ἠcdzŋgçlʎmnxtrɣ,t,0.546028541955436,0.526137100246442,0.565922378027134,0.547162721589867,0.114667176549452,vowelConsonant
here,consonant,-0.404561512627188,-0.510985098793463,-0.300438110353124,HERE,204,6,bcçpsɣɬɦɟxrvɲlʎmkṇṃtṛἠ,ɦ,0.447721639227312,0.427812335002797,0.468464787658309,0.478058626681946,-0.285010249623018,vowelConsonant
hide,consonant,0.024216427013866,-0.076828964196835,0.127847629558452,HIDE,215,6,gdzʎɣfsɲʔŋjɦ,s,0.521912782908239,0.501782157537467,0.542797342575232,0.535081249726825,0.044469326554767,vowelConsonant
high,consonant,0.020334826503067,-0.088682126479004,0.128071326806277,HIGH,173,6,ɬɦŋrvgṇjdɟtnɣ,t,0.521300057743281,0.500032805733333,0.542545870347939,0.520285845475535,-0.04118058688212,vowelConsonant
hit,consonant,0.069505329729121,-0.027742465987458,0.171130050226432,HIT,233,6,bpɟdɽtʔvʎ,t,0.52983675247205,0.510278717151917,0.549791131707702,0.54076876211962,0.077480997995194,vowelConsonant
horn,consonant,0.046811653431642,-0.061471396654074,0.156651004079907,HORN,185,6,cçɬʔrvdzɣkshbltŋ,k,0.525955333865064,0.505002882535837,0.547594502541421,0.541174601680574,0.079838841261327,vowelConsonant
hot,consonant,0.021032972908946,-0.081613733962701,0.122933897597217,HOT,228,6,ɣxlhɟkvrpʔsbŋfʎ,k,0.521317078843491,0.501075452623286,0.541479960429099,0.527515465225845,0.000636244609204,vowelConsonant
house,consonant,-0.144746073068938,-0.245481821944051,-0.042989925051896,HOUSE,230,6,ʎɟnɦçklpbxmṃcsʔṛἠht,ʎ,0.492812741209575,0.472208419319824,0.51241372940866,0.511475802342078,-0.092074072578,vowelConsonant
how?,consonant,-0.015305158396202,-0.115398770064707,0.086651906051672,how?,210,6,ɬpzɟlxɦcçjrbɣmṇvɲṃṛdtἠ,ɦ,0.515040315748444,0.495715723843388,0.53550384526893,0.521002177354052,-0.037039733457682,vowelConsonant
if,consonant,-0.057813733391069,-0.185283555341954,0.063469555704643,IF,139,6,fɟcʎɽŋɦpslɲbzrṇtvṃjṛmἠʔ,f,0.507670056745245,0.484090558903006,0.530560526310854,0.519888634210554,-0.043476511488987,vowelConsonant
in_front_of,consonant,0.033889472714577,-0.077032804890649,0.145588932761775,IN_FRONT_OF,180,6,ɟɲfrɦtvgzpʎh,t,0.523846774506737,0.501843702159674,0.545287098066728,0.524121257904758,-0.019003422146183,vowelConsonant
inside,consonant,0.040718354286921,-0.063064411115409,0.144777784764541,INSIDE,204,6,ʎfgɽlknpçʔhtr,k,0.524866397329347,0.504304299947111,0.545348860593176,0.523276403569817,-0.023889869547743,vowelConsonant
kill,consonant,-0.01674774780741,-0.116334577173095,0.081772867232819,KILL,230,6,ʎŋxɲsɦgɬtṇrçdṃṛnἠk,ʎ,0.514883610194296,0.49522463861215,0.534194545721731,0.520784346938351,-0.038298983713699,vowelConsonant
knee,consonant,0.148903156044045,0.047938577943828,0.249676061069175,KNEE,220,6,gkʎzɽpŋɣmxɟdbɬ,k,0.543455156196645,0.523786765285111,0.563669362452399,0.550342862071284,0.133195286030308,vowelConsonant
know,consonant,0.077448585630958,-0.022590004340638,0.179027810948051,KNOW,222,6,jdʎtnɟclrŋsɲh,t,0.531174902378095,0.511800110537013,0.55091103190983,0.533149855353448,0.0332715288681,vowelConsonant
laugh,consonant,0.027658270625852,-0.072399305485123,0.125682377672822,LAUGH,221,6,cɣɟxɲgʎsljhɬʔkdz,k,0.52263973411367,0.502515248366469,0.54243900433574,0.524661561769346,-0.015878009271622,vowelConsonant
leaf,consonant,0.081852703164616,-0.015751011478002,0.177554839508073,LEAF,221,6,çlṛfpɽhʎdvrɬjɣɟ,l,0.532020374145228,0.512138558223945,0.551135317717484,0.539244415291702,0.068627640367558,vowelConsonant
left,consonant,0.109065259381999,0.001202782933276,0.219522960625815,LEFT,191,6,ɬçsɲgkrvmcl,k,0.536630796198049,0.51554679441951,0.557910489193067,0.544382271014414,0.098486159634806,vowelConsonant
leg_lower,consonant,0.078323711501536,-0.019402358974982,0.174442301225377,LEG_LOWER,235,6,çclgɬxdhtprkfɟ,t,0.53143749494673,0.511943376982263,0.550417305302697,0.534199314575847,0.039355325162026,vowelConsonant
"leg_upper,_thigh",consonant,0.101696989955318,0.001167237192738,0.204035357283537,"LEG_UPPER,_THIGH",239,6,cflpɟʎdʔhbɲtçrk,t,0.535445341511189,0.515843129006486,0.555436593257214,0.539587308172232,0.070618773660357,vowelConsonant
lie_down,consonant,0.008762601883414,-0.098772706963436,0.114315963307385,LIE_DOWN,197,6,ɽlṃnjɲɬtpzrh,t,0.519317420364071,0.497471008368521,0.539783240942003,0.521548083128075,-0.033883716884138,vowelConsonant
light_not_dark,consonant,0.062899797142676,-0.050797621760085,0.176591489216703,LIGHT_NOT_DARK,167,6,flɽɲhbgŋrcʎkv,k,0.528749582036896,0.506498575477804,0.550547810410523,0.529903700723171,0.014463842325423,vowelConsonant
light_wgt,consonant,0.112907315750276,0.004339023254873,0.222818669769785,LIGHT_WGT,181,6,fɲṇçgxpʎhksŋlv,k,0.537252532200043,0.515741771047483,0.558024062051933,0.54258975515478,0.088063091689608,vowelConsonant
lip,consonant,0.080285113424385,-0.028068171773056,0.192235522231987,LIP,193,6,fɽbpɟṇʎçlɲmxʔst,t,0.531627984437392,0.510353999135626,0.55294280344141,0.53156378036267,0.024080138730448,vowelConsonant
live,consonant,-0.012204944880646,-0.112853116752117,0.088714484526019,LIVE,218,6,fpɬçctɽsgṇṃxɦʎṛrἠl,ṇ,0.515644121931418,0.495268940728536,0.535199237544332,0.527408734427733,1.84609863371086E-05,vowelConsonant
liver,consonant,0.098255228749339,-0.005619624707068,0.201046950541982,LIVER,217,6,ɣzlmdvkʎphbstr,k,0.534619436510103,0.514671499248798,0.554939526746112,0.544832789618533,0.10110686267434,vowelConsonant
long,consonant,0.112633596182854,0.011557610950276,0.21292259300319,LONG,221,6,ɽɟŋgzrdlɲkjtb,k,0.537331750293856,0.517096680815179,0.557225282539349,0.540046042499371,0.07328292343471,vowelConsonant
loud,consonant,0.036472533195986,-0.085272408020445,0.160076832155818,LOUD,135,6,ɟrlvɦkzɬpxdc,k,0.524173515125091,0.500411099467751,0.54814334162937,0.531660637487251,0.024641323143076,vowelConsonant
louse,consonant,0.082703353433354,-0.016995279750287,0.183157291276387,LOUSE,208,6,ɦṇmɣçɟsŋtnʔɲ,t,0.532083082577853,0.512735625134927,0.551837314685524,0.539369105544305,0.069351675003789,vowelConsonant
low,consonant,0.080577656345571,-0.044018657922652,0.205441530321358,LOW,129,6,cfhɬʎgṇtrkdpjɲ,t,0.531780837143896,0.508306354898102,0.55571721973502,0.532264812088576,0.028142188537957,vowelConsonant
lung,consonant,0.163703259525153,0.059764179014337,0.27132119303825,LUNG,195,6,fpṇbsɽɣrvɦhɬgj,s,0.546073508399504,0.525592465197614,0.566887423499256,0.56068747921913,0.193639197872659,vowelConsonant
M_fs,consonant,-0.334621574569761,-0.434092337869552,-0.236352932329329,M_FS,235,6,zfçɟrʎɽslhkvgptbɣcṇdxṃṛἠ,z,0.460008607463831,0.440445083233684,0.47934708080946,0.475515808270175,-0.299716023483591,vowelConsonant
M_ms,consonant,-0.332438112139159,-0.435126974030692,-0.233825220334384,M_MS,235,6,zfçɟrʎɽslhkvgptbɣcṇdxṃṛἠ,z,0.460270437328817,0.44023454025854,0.480059242035022,0.475929917810431,-0.297320641068925,vowelConsonant
man,consonant,-0.029414434899743,-0.124574171737195,0.06663399252567,MAN,235,6,fxtsɟɲṇkhcṃʔpṛɣrἠ,ṇ,0.512681387736393,0.49365596779873,0.531937413794437,0.517180081628473,-0.059128518749933,vowelConsonant
many,consonant,-0.036120087086941,-0.136214363883384,0.06368456237284,MANY,229,6,çfzsɬɦʎkxjtnṃṛlhἠ,ɦ,0.511641989008195,0.491831403942248,0.531546491338174,0.521241296484136,-0.035657362642493,vowelConsonant
maybe,consonant,-0.090189646219082,-0.217209062162138,0.037863495879363,MAYBE,129,6,ŋɣpçxɦʎslɬtfvṇrṛkἠ,ɣ,0.502117860218291,0.478467050480284,0.527005558955538,0.512448107604902,-0.086459897588634,vowelConsonant
MF_fs,consonant,-0.096788603161858,-0.199101780803797,0.00304673239433,MF_FS,223,6,xrlgɽʎɦnŋɣfhṇɬsṃṛvἠ,ɦ,0.500980632762409,0.480542797091558,0.520764441074918,0.50241332103367,-0.144383183938849,vowelConsonant
MF_ms,consonant,-0.096630431911874,-0.195871551144994,0.00506269207241,MF_MS,223,6,xrlgɽʎɦnŋɣfhṇɬsṃṛἠv,ɦ,0.50124695161213,0.481083275972351,0.521167130149543,0.502731562102552,-0.142546636016208,vowelConsonant
milk,consonant,0.061295408288726,-0.043566794173447,0.167205094994667,MILK,190,6,mɲçzŋhɟsbcʔnpɣ,m,0.528622586525787,0.507374613418243,0.549159399363963,0.529768307225398,0.013679724161739,vowelConsonant
MM_fs,consonant,-0.144539081150612,-0.244987900263094,-0.044318401661373,MM_FS,218,6,ɬrɣlçɲxʎɽscŋbṇvphjfnṃṛἠ,ɣ,0.492713733475493,0.472612130631154,0.51292848465388,0.494624562954451,-0.189331697922065,vowelConsonant
MM_ms,consonant,-0.139739899459029,-0.239790353507375,-0.040326857047366,MM_MS,218,6,ɬrɣɽlçɲxʎŋscbṇpvjhnfṃṛἠ,ɣ,0.493553146561904,0.473898229727643,0.513737547901655,0.495526940268389,-0.184123770272676,vowelConsonant
MoB_fs,consonant,-0.195274306531568,-0.293902632960119,-0.096005782498555,MOB_FS,217,6,ʎɬgfɣdhrlnxcpzṇtɽsɲṃṛʔŋἠ,ʎ,0.48370801192802,0.464465071914503,0.503748956258135,0.505225398218524,-0.128154314958908,vowelConsonant
MoB_ms,consonant,-0.190081588376651,-0.291618680248866,-0.08994441157349,MOB_MS,216,6,ʎɽgfɣdrhɬplnxczṇsɲtʔṃṛŋἠ,ʎ,0.484810014622419,0.465046909883685,0.505150655760399,0.506479859443931,-0.12091409919929,vowelConsonant
moon,consonant,0.004091405355606,-0.093687519993668,0.103180857349996,MOON,233,6,ɟɬɽzbʎɣpxcglɦkvrŋ,k,0.518377423222743,0.499026598403904,0.537669140665762,0.529203796245279,0.010410686281043,vowelConsonant
mountain,consonant,0.082035513482863,-0.023544494391106,0.186521215724556,MOUNTAIN,225,6,ɣçzdmlgrɬjʔtn,t,0.532030185467179,0.51167030717205,0.552190840371572,0.537322599865328,0.057471851066971,vowelConsonant
mouth,consonant,-0.120874232214664,-0.218082948951898,-0.025164144992271,MOUTH,230,6,ʎrcɬçjtɽbsghdnṃṛlvἠ,ʎ,0.496663390812005,0.477534848998868,0.516150124797049,0.513789001028369,-0.078716561362188,vowelConsonant
MoZ_fs,consonant,-0.103254443600829,-0.209516277082166,0.004055255909148,MOZ_FS,191,6,cɣʎɽɟzrgvhkblṇɬtṃpŋṛfἠ,ɣ,0.499984360823514,0.478665225077305,0.520805544039296,0.510511979797379,-0.097638772650754,vowelConsonant
MoZ_ms,consonant,-0.109491635931455,-0.218669376813127,-0.002235652060817,MOZ_MS,191,6,cɣʎɽɟzrgfvhklṇbɬtṃpŋdṛἠ,ɣ,0.498798024933082,0.478078469936293,0.519728012703639,0.509344314473469,-0.104379773398826,vowelConsonant
MyB_fs,consonant,-0.185437761202273,-0.283508117782049,-0.087304790491192,MYB_FS,217,6,ʎɬgfɣrldhxncpŋṇɽɲtsṃzṛἠ,ʎ,0.485697777313327,0.46619352891155,0.505286268543607,0.50741431786401,-0.115520502289923,vowelConsonant
MyB_ms,consonant,-0.181113785123789,-0.277655697509157,-0.080425915707192,MYB_MS,216,6,ʎɽgfrɣlhdɬpnxcŋṇɲsṃʔzṛtἠ,ʎ,0.486398130923328,0.467209505117745,0.506497035038602,0.508229087740066,-0.110817492507207,vowelConsonant
MyZ_fs,consonant,-0.081303919671636,-0.18510607187067,0.024194325035239,MYZ_FS,191,6,zʎɽɣrgɟcphvblṇɬtkṃdṛfἠ,ʎ,0.503945493292955,0.483402455574658,0.524659447443795,0.514983758246995,-0.071816164167087,vowelConsonant
MyZ_ms,consonant,-0.085802133972503,-0.190314160481705,0.016869254812897,MYZ_MS,191,6,zʎɽɣrgɟcfpvhblṇɬtdkṃṛἠ,ʎ,0.502820744343004,0.482539105250562,0.523442749331015,0.513816092923086,-0.078560100764102,vowelConsonant
name,consonant,-0.10520131139699,-0.202545710071326,-0.00967350264324,NAME,229,6,pxbɣʎfdkɦʔçlṇgrṃtṛἠ,ɦ,0.499531873474039,0.479706307813584,0.518978176915172,0.512932601511949,-0.083662187310896,vowelConsonant
narrow,consonant,0.190174021053425,0.080815380138159,0.301138961161013,NARROW,178,6,zsgkpɣhctɦɟrɽl,k,0.550531996810416,0.529468345783851,0.572136667128644,0.558106553658259,0.178532015483871,vowelConsonant
navel,consonant,0.193049504044672,0.087837087036838,0.30036360603,NAVEL,205,6,ɟflbdsgptmɲrn,t,0.55114892325305,0.530460736379531,0.572013604888951,0.551557444334222,0.140277920647162,vowelConsonant
near,consonant,-0.041139460556007,-0.140197765263881,0.057895013853272,NEAR,223,6,çzspxɽbɲŋṇvʔmnṃṛfἠt,ṇ,0.510665087161952,0.491098119003897,0.530468956916142,0.519878928729042,-0.04353260840415,vowelConsonant
neck,consonant,0.078869892987903,-0.02479496464328,0.180946272303576,NECK,225,6,ʎɟkŋcbɽçɦɬnlx,k,0.531393235405745,0.511282628169834,0.551593937858082,0.545547651218785,0.105266148188433,vowelConsonant
new,consonant,0.009547798825565,-0.095650090397719,0.11092593075813,NEW,214,6,ɦzçʎrvɟɣnsjk,k,0.519254449394861,0.4989424258231,0.53968108806085,0.521034656416219,-0.036851972137767,vowelConsonant
night,consonant,0.041933416522648,-0.0555262218473,0.138675779485452,NIGHT,236,6,ɬɽcmdŋsntzgp,t,0.52498551117789,0.50570764700093,0.544184823973724,0.532471814752292,0.029341782717251,vowelConsonant
nine,consonant,0.135702387301884,0.029921055274195,0.241834979042309,NINE,192,6,ɦṇʎslṃtnkɽɣvdçɬh,t,0.541172605189688,0.520533640295591,0.561934350878259,0.544253877184258,0.09773935993,vowelConsonant
nipple,consonant,0.187568482324978,0.05606388929525,0.317777499250492,NIPPLE,127,6,ṇɬzcçtʔnmpɲhsj,t,0.550090706562954,0.52571583170018,0.574542904602802,0.553574589346997,0.152048535348968,vowelConsonant
nose,consonant,0.059120173805023,-0.039520039003692,0.157453894893707,NOSE,238,6,ɲçnsmfxŋz,n,0.528015978958393,0.508514795520038,0.547324440463183,0.531816098423606,0.025542083468153,vowelConsonant
not,consonant,-0.143220420458943,-0.246812766817589,-0.039131111272905,NOT,207,6,ɲzlstxrɦpɟdkṇɽɬṃcṛgἠ,ɲ,0.492786011134373,0.472906761125408,0.513503021778805,0.510389686039512,-0.098344811500299,vowelConsonant
nothing,consonant,-0.066681849498973,-0.181354148788707,0.047982166191074,NOTHING,167,6,ɲɣlçɬrxcɦzbɟtsvpgṃṛnἠ,ɣ,0.506440747205752,0.485169804594549,0.528484342702849,0.513660037918487,-0.079461340276144,vowelConsonant
now,consonant,-0.122392262947835,-0.226414873504191,-0.018800007762929,NOW,224,6,çcɦkʎɽsblgptṇvrɬṃṛἠ,ɦ,0.496711326134987,0.476346583726002,0.517089751891904,0.511077242518352,-0.094375244292444,vowelConsonant
oB_fs,consonant,-0.127420134538863,-0.225320056012406,-0.032017465574408,OB_FS,238,6,fɽgɣçlmʎthdvṇxŋjsɦɟzrṃṛkἠ,ɽ,0.495781853418369,0.476701607245535,0.515473204999576,0.506625596836122,-0.120072936269146,vowelConsonant
oB_ms,consonant,-0.152113259276428,-0.249549015878777,-0.054608170348282,OB_MS,238,6,fɣglvçɟʎmɽṇtxhsrdɬɦzṃkṛἠ,f,0.491562339020782,0.472293226113538,0.511216237682535,0.502220014271422,-0.145498738730309,vowelConsonant
oBD_fs,consonant,-0.023768957379066,-0.136385798245479,0.088479364585683,OBD_FS,159,6,cɽhlʔŋkdṇfsṃtṛἠ,ɽ,0.5135485695167,0.491315772054615,0.535528592591534,0.528146711256727,0.004290348603544,vowelConsonant
oBD_ms,consonant,-0.041962358528103,-0.162749822592629,0.076477815123843,OBD_MS,152,6,clɟhkŋdṇʔṃmtsṛgfἠ,ṇ,0.510508426791994,0.486972433796854,0.534069011727985,0.527000165603867,-0.002346300481557,vowelConsonant
oBS_fs,consonant,-0.034191090036874,-0.144854591001243,0.075468209810287,OBS_FS,166,6,cfŋhzɟʔklṇmṃṛjἠd,ṇ,0.512096840909011,0.490235000542819,0.533046750836774,0.531817917089364,0.025552621258984,vowelConsonant
oBS_ms,consonant,-0.060338301881521,-0.176138160676728,0.051886762959072,OBS_MS,160,6,ŋɟfhcɽlkgṇbmʔɲṃṛdnἠ,ṇ,0.507097208223342,0.48521893816912,0.529335924250361,0.527891595254295,0.002813492445582,vowelConsonant
old_an,consonant,0.003102146836877,-0.098113152154729,0.103544296456146,OLD_AN,219,6,zfgṇrblɲjɟtɽ,t,0.518481797707214,0.498426335015749,0.538487946490029,0.519794907987591,-0.044018238020876,vowelConsonant
old_inan,consonant,0.004156015627196,-0.093512883676785,0.103973480760612,OLD_INAN,219,6,zgfbrɲltɟjɽ,t,0.518590658352052,0.499196482036708,0.538416222871263,0.519822051786534,-0.043861350889433,vowelConsonant
old_man,consonant,0.046195580725133,-0.066549409384209,0.15902729362059,OLD_MAN,174,6,cɽʎṇbgzrɦɬlkxʔvt,k,0.52560719040088,0.503969639426042,0.547853547106156,0.530505886392034,0.017951651993197,vowelConsonant
old_woman,consonant,0.025399404001503,-0.095795717653186,0.146742304073149,OLD_WOMAN,150,6,ɽbɲzkɟplcvɣmsjrg,k,0.522312156710505,0.499295239342943,0.545531435695197,0.526230574801114,-0.006800060490615,vowelConsonant
one,consonant,-0.023355742020004,-0.117020603892665,0.074447674353477,ONE,242,6,ʎvɣcɟbxçlhɽrjɲɦpgṛἠ,ʎ,0.513710470354377,0.494771895327716,0.533291562311876,0.528598384948159,0.006905278452233,vowelConsonant
