"word","a","ã","ɑ","ɒ","b","c","ç","d","e","ẽ","ə","ᶕ","ɤ","f","g","ɣ","h","ɦ","i","ĩ","ɨ","ᶖ","j","ɟ","k","l","ɬ","ʎ","m","ṃ","n","ṇ","ɲ","ŋ","o","õ","ø","ⱺ","ɵ","p","r","ṛ","ɽ","s","t","u","ũ","ʉ","ᶙ","ɯ","v","ᶌ","ⱳ","x","y","ỹ","z","ʔ","ἠ"
"toe",0.105925076674425,0.00626630574474907,0.00438238043340721,0.00152495709719912,0.0168860339678825,0.00540716773154964,0.00632654405421754,0.0214406636281292,0.0433369787323612,0.00266468491853305,0.0104276598230163,0.001,0.0045715889284825,0.00539524106913255,0.0131145353686407,0.0036001697505316,0.0261239417081382,0.00253068096934964,0.0802716791951098,0.00238775024946385,0.0148327346041135,0.001,0.0212033300490007,0.00484370998970022,0.0653829851378327,0.03068834661278,0.00426545273461257,0.00199394868139587,0.0388694635286129,0.001,0.0426931107579871,0.001,0.00506275177051416,0.0106947545608506,0.0687752808498816,0.00414898161608422,0.001,0.001,0.00151022698978321,0.0353916438108422,0.0284591405978938,0.001,0.001,0.0516427422865251,0.0581155347117699,0.0554945778254253,0.00187467483962837,0.001,0.001,0.00298789736279175,0.0300723617842386,0.001,0.001,0.0153695578416199,0.001,0.001,0.00540253002612945,0.0226402209856679,0.001
"tongue",0.126783200122122,0.00248980195077566,0.00460089097167983,0.00154239347392172,0.0198981088203166,0.00744694957910266,0.00270466520375398,0.0247939047578204,0.0861087814072974,0.010515719198406,0.0128662579602699,0.001,0.001,0.00660144533068251,0.0074088524124973,0.0021020057882854,0.0287791060974086,0.00280797824640574,0.0789803461833662,0.00280797824640574,0.0127161304719753,0.001,0.0206474670661861,0.00777733559795523,0.0334649897394495,0.0765151618483824,0.00740024299227632,0.00371196736960861,0.0301950727568015,0.0017231912985623,0.0614964185871502,0.001,0.0106236099230111,0.0173148508072486,0.0414033658011789,0.00493450504098773,0.001,0.001,0.00186782955827475,0.0184908489333379,0.0323919810795624,0.001,0.00154239347392172,0.0238787806425401,0.0565998991578007,0.034036606566026,0.00425436084353033,0.001,0.001,0.00186782955827475,0.0194050615019894,0.001,0.001,0.00845403602732423,0.001,0.001,0.00544621767194014,0.0186014599341858,0.001
"tooth",0.103628394464989,0.00721736125450249,0.0049641750980797,0.00290516381031041,0.00654126639987677,0.00945016985732968,0.0055272845114369,0.0271799172590779,0.0521593026813964,0.001,0.0162171980614578,0.001,0.00290516381031041,0.00627475426814679,0.0191050823913203,0.00403191728202052,0.0385114640724025,0.001,0.119644792839558,0.0019833620935469,0.00896867758735403,0.001,0.0267302171792157,0.00715569394871997,0.0352929930182924,0.0336577071636694,0.0031150228279074,0.001,0.0288130201010131,0.001,0.0516430242093312,0.0020754353362241,0.00610063616609146,0.0172170959121713,0.0657157502306429,0.00326364225571845,0.001,0.001,0.001,0.0174698343771232,0.0272118163781905,0.001,0.001,0.053625063501896,0.0660762148390684,0.0439153118229879,0.00243391378163214,0.0020754353362241,0.001,0.00393621610091257,0.0178315717174895,0.001,0.001,0.00372955730574975,0.00243391378163214,0.001,0.0051583499667332,0.0201071149982465,0.001
"touch",0.144262353007289,0.00836282399739528,0.00740868415145393,0.001,0.0200856999273995,0.00472874362723388,0.00188475531207089,0.0265045927939927,0.0606035603305638,0.00467818618082983,0.0166941378977944,0.001,0.00188475531207089,0.00485513724324401,0.0120887411133621,0.0034773148737985,0.0288579446982428,0.001,0.0683481218071293,0.001,0.0069638040703463,0.001,0.0251245920856699,0.00467818618082983,0.0504701757817123,0.0256208282263831,0.00158983687471393,0.00206170637448507,0.0329756691699933,0.001,0.0405317093416533,0.001,0.00900703557424159,0.0104626687186249,0.0538255567554523,0.001,0.00282020002548095,0.001,0.001,0.0344355160606912,0.0324822191016611,0.001,0.00188475531207089,0.0459310154368123,0.0762262503637838,0.039112990683764,0.001,0.001,0.001,0.00462749677949066,0.027591110248264,0.001,0.001,0.0106059148167697,0.001,0.001,0.0047602100763013,0.0224849996669337,0.001
"tree",0.129830738824935,0.00551174889574742,0.00394168198111853,0.00221437887807352,0.0078303757494451,0.00853695503894665,0.00275859734275942,0.0198550918580991,0.0496510411105626,0.001,0.00733587953105746,0.001,0.001,0.00445438763756314,0.0116353267871641,0.00382642644226965,0.0308783825259069,0.00187929867137971,0.0988905637054362,0.00209912333922463,0.00878851108355975,0.00173274889281642,0.0355322103154016,0.00437587882761852,0.0615992077100257,0.0172226463791527,0.001,0.00209912333922463,0.0317913738288056,0.001,0.0499534063821172,0.001,0.00337810322486785,0.0115308669424315,0.0706181272864382,0.00173274889281642,0.00382642644226965,0.001,0.001,0.0187866070530082,0.0320751950720296,0.001,0.00246549778563285,0.0349185321406694,0.056341614474327,0.0626000161192068,0.00445962155822611,0.00209912333922463,0.001,0.00551174889574742,0.0289151158559742,0.001,0.001,0.00829608540418638,0.00444391979623719,0.001,0.00604201023866539,0.0237335343996295,0.001
"turn",0.112882153605564,0.00299160001991482,0.00592814054430821,0.001,0.0228050542905119,0.00616729202215373,0.00199008332541267,0.0204098120690365,0.0675249995640073,0.00318961668499735,0.00465505813769287,0.001,0.00179206666033013,0.0033571692477595,0.0142691200043923,0.00179206666033013,0.0249872341073368,0.001,0.104346598362509,0.00232011110055022,0.00254298700064312,0.001,0.0230538598882768,0.00350821109104542,0.0566348837836434,0.0375109611918565,0.00591081329404683,0.00316703952090322,0.0326843791625371,0.001,0.044515608966222,0.00195047999239616,0.00972404850163618,0.0094397426956024,0.0485723695603365,0.0021880999904952,0.00167891428028297,0.001,0.001,0.0348594243129744,0.0606562283390342,0.001,0.00394196188122621,0.0277832211088556,0.043435357569803,0.0514200372313004,0.001,0.00235782856056594,0.001,0.00714264275681441,0.0349180583792218,0.00195047999239616,0.001,0.0092548090104406,0.00306154876394397,0.00167891428028297,0.00195047999239616,0.0190984324940128,0.001
"twelve",0.117209591710861,0.00231165265117121,0.00740298215530208,0.00261207020656543,0.0171778249788675,0.00380555764737247,0.00506707843949151,0.0190588953035519,0.052809796832454,0.00154039635695038,0.0116281576906735,0.001,0.00369847742807087,0.00399259031793962,0.0174046777268472,0.00378170779273836,0.0261106374798979,0.001,0.0826551276067003,0.0021034309396649,0.00924133507762966,0.001,0.0283130129178713,0.00268694359260595,0.0585569877923709,0.0247027641169346,0.00614685087747425,0.00208079271390077,0.0526689185039976,0.001,0.0506876017278768,0.001,0.00387645260856733,0.00759272394349486,0.065984639111457,0.00487108664014379,0.001,0.001,0.001,0.0298423890291378,0.0278732901107915,0.001,0.0035522147943971,0.0391595948347691,0.0605812671925381,0.0549027907557999,0.00310316420002311,0.001,0.001,0.00497784825781464,0.0269403292932974,0.00197271344251069,0.001,0.0106756596476455,0.00164847562834046,0.001,0.00504285548217444,0.0179466444413151,0.001
"twenty",0.119611366770455,0.00228955572002063,0.00570774884044116,0.00228168542529708,0.0167322707672683,0.00386317866569604,0.00762645437273709,0.0152403979126388,0.0517032227084616,0.001,0.00903647082877603,0.001,0.0018009662857271,0.00597044078420651,0.0138482265711974,0.00333615166670404,0.0255468320197323,0.001,0.0939114499499128,0.00342959773337221,0.00793270318791451,0.001,0.0252386710360977,0.00360759024131156,0.0539594606487263,0.0172933119022474,0.00520082545158236,0.00162297377778775,0.049938876500788,0.00143128953846844,0.0529864018488559,0.00170084550001121,0.00458654903497802,0.0111416670364056,0.0577166820139347,0.00388736210151806,0.001,0.001,0.001,0.0262334184027987,0.0276821756353798,0.001,0.00337862715155321,0.0558495791724774,0.0624988381276005,0.0600493748830222,0.00255264233848638,0.00292245845387876,0.001,0.00268202920002691,0.0282904472636707,0.0030098365941399,0.001,0.00959645867383202,0.00261103446106474,0.001,0.00352304380004037,0.0169388089987565,0.001
"two",0.125082636787435,0.00200569459776357,0.00779398602518338,0.00179874276343578,0.0170026376704638,0.00356353524920126,0.00297205312749328,0.0173314459140732,0.0654972125068281,0.00238036513418529,0.00485547143216038,0.001,0.00169018256709265,0.00366213275878593,0.0160243643547492,0.00169018256709265,0.0217437874037869,0.001,0.0913435239674214,0.00342549873578273,0.00927274279735333,0.00182821908051118,0.0298168684037444,0.00432941217610882,0.0596988987184033,0.0225126421069473,0.00389876678178912,0.00203527385063897,0.046669963747162,0.001,0.0459944678707071,0.001,0.00320201104739083,0.00860679786445682,0.0649859391962406,0.00403680329520765,0.001,0.001,0.001,0.0378706416449851,0.0361927377544194,0.001,0.00433423911578805,0.043147251699591,0.05243390555384,0.0438764705780632,0.00341563898482427,0.001,0.001,0.00356353524920126,0.0272252942576942,0.001,0.001,0.0107020978789309,0.00203527385063897,0.001,0.0044164037071086,0.0200342492253194,0.001
"ugly",0.141799106695896,0.00788950208049509,0.00292516202163574,0.00186632290973608,0.0155711485678635,0.00901742474646666,0.00765230740742218,0.0168664298387352,0.0577872076313943,0.00529070562578547,0.0090085954464697,0.001,0.00215509721298144,0.00273264581947217,0.0115611388254435,0.00186632290973608,0.0273190763134625,0.00215509721298144,0.087424701105922,0.00654481117130818,0.0111653722977326,0.001,0.0261460385506044,0.00238611665557773,0.0652307669613475,0.0234943931281257,0.00423427219634804,0.00238611665557773,0.0409314375528614,0.001,0.0360161953291527,0.00199008332541267,0.00410826159129552,0.00428677661511993,0.0426236143433831,0.00199008332541267,0.001,0.001,0.001,0.0179526767372742,0.0388906888803762,0.001,0.00238611665557773,0.0707805617720787,0.0555229916842109,0.0428108023571264,0.00199008332541267,0.00406943058327789,0.001,0.00430027775137556,0.0272267072396813,0.00238611665557773,0.001,0.0157994955255434,0.001,0.001,0.00354946456293762,0.0159122541983903,0.001
"urinate",0.110272685801807,0.00436856707297379,0.00389154823347603,0.001,0.0107898647709415,0.0107203598658747,0.00783469953297289,0.0115953227967355,0.051462173664691,0.00301861648870544,0.00680244181078435,0.001,0.00330711069769845,0.00330699027280621,0.00796915354066101,0.00249954367732404,0.0308311313761869,0.001,0.100186036072474,0.001,0.00528367321452026,0.00132297863819287,0.0260094262361025,0.00860153294889647,0.0433973994937464,0.0229228858859985,0.00465285502350208,0.00221116989322326,0.024506187392008,0.001,0.0371458474437233,0.001,0.00581244956172884,0.00398755240328405,0.0545114929404796,0.00463350967966979,0.001,0.001,0.001,0.0283863493811376,0.0374603539666908,0.001,0.00342233978644652,0.0972349766682269,0.0535634956148589,0.0702285454359829,0.001,0.001,0.001,0.00637540776053072,0.0328759407295659,0.001,0.001,0.0122600350231883,0.00180744659548217,0.001,0.00717329624364099,0.0183566063630595,0.001
"vomit",0.119651436308375,0.00792121166820312,0.00577991697295807,0.001,0.0161595711335843,0.00374531842463939,0.00532572718640389,0.0132138318523994,0.0649899413406477,0.00387232331453598,0.0138432092510925,0.001,0.00249966410221628,0.0055678407401563,0.0220995233086972,0.00338196745667242,0.0360208892376499,0.00261489319096435,0.0674498997214246,0.00233817478311984,0.00850949418776871,0.001,0.0310258396752496,0.00290326697506513,0.0689806263151417,0.017252866896812,0.00332446747184262,0.00180744659548217,0.0320084078050766,0.001,0.0388857399730023,0.001,0.00570626015652468,0.0132789557270111,0.0691602066884318,0.00350885192167676,0.001,0.001,0.00193445148537876,0.021375093408638,0.0262445906041627,0.001,0.00221116989322326,0.038925413214815,0.048373303547712,0.0547428261201298,0.00391257521941784,0.001,0.001,0.00824406988150375,0.0392500191480193,0.001,0.001,0.0112334243517896,0.00342233978644652,0.001,0.0050083955990008,0.0282945573569374,0.001
"vulva",0.122719983389231,0.00593927858568577,0.001,0.001,0.0161604760999543,0.0112547888350284,0.003970249976238,0.0201342446626022,0.0552147519843841,0.001,0.0103523986041522,0.001,0.001,0.0128983271552134,0.0147991099433785,0.0021880999904952,0.0113364699173082,0.001,0.0801135788205078,0.001,0.00517567721699458,0.001,0.0164711135552025,0.00201837142042446,0.0521879194815893,0.027823126083434,0.0021880999904952,0.001,0.0399329051647272,0.001,0.0398375143960687,0.001,0.00534522859043817,0.0151977948864176,0.0574619635394229,0.001,0.00201837142042446,0.001,0.001,0.0435232759794779,0.0283828759714132,0.001,0.0030791749833666,0.0628892258566767,0.0649830592165494,0.0795463021185006,0.0021880999904952,0.001,0.001,0.001,0.0253249329006386,0.001,0.001,0.003970249976238,0.00509894496720844,0.001,0.00593061496055508,0.0203433993690623,0.001
"want",0.158266700551547,0.00599139429048033,0.00847866209625944,0.00179585645296329,0.0171089232431524,0.00491118469372488,0.00470073250627931,0.0183045492519177,0.049092645022651,0.00475213209943749,0.00596474704574295,0.001,0.00239274879268576,0.00768519420489165,0.0162639181822633,0.00195502774355595,0.0286164563104368,0.001,0.0746482618901609,0.00713389807307236,0.00679483032870994,0.00219378467944494,0.0256681163381447,0.00386508323066785,0.0472877425965126,0.0255562523261575,0.00352021210105042,0.00490188247544349,0.0467411931455137,0.001,0.0474614375714281,0.001,0.00648779199611506,0.00573534589513159,0.0592373799870863,0.00263719041752449,0.001,0.001,0.001,0.0190286790421449,0.0285082098277812,0.001,0.00522940857860492,0.0481434699867786,0.0449373169814393,0.0574774845318925,0.00207440621150044,0.001,0.001,0.00474052532892747,0.0328950670639637,0.00147751387177798,0.00159689233972247,0.00959548708461409,0.001,0.001,0.0048201109742238,0.0203241526364754,0.001
"water",0.143205896936286,0.00702001671260653,0.00409927090263917,0.00242582335329341,0.0163466016379939,0.00811880247441625,0.001,0.0123863717010424,0.0292581151189684,0.00426748170326015,0.0060894417514178,0.001,0.001,0.00818810830719513,0.00956422076481957,0.0026336374869309,0.0378878337037768,0.00228710832303647,0.0987711583243769,0.0015940499952476,0.015742547444793,0.001,0.0326137740392231,0.00471291583499667,0.056976687355854,0.0181088465925292,0.00481182080283877,0.001,0.0516299744426491,0.001,0.0390786046953712,0.001,0.00593061496055508,0.0142474182587207,0.0559608691347464,0.00274265001742547,0.001,0.001,0.001,0.0263659347970725,0.0189998182207015,0.001,0.001,0.0385238570274997,0.0378473000884677,0.0683162440686393,0.00377223331115547,0.0020395874916833,0.001,0.00884166666666667,0.034989663926116,0.001,0.001,0.0122968507429585,0.0030791749833666,0.001,0.00391084497671324,0.0273161609219493,0.001
"weak",0.127735783355822,0.00340101553807104,0.00338975202030098,0.001,0.0224047757177154,0.00373703481812404,0.0017964916137398,0.013175876209563,0.0623511990118455,0.001,0.0154458147640164,0.001,0.00380127268739987,0.0131427313284171,0.0174457206829905,0.00430544019702017,0.0331242546783309,0.00278768117750488,0.0692540548868019,0.00426575420587397,0.0133707746365894,0.0017964916137398,0.0269082817580695,0.001,0.0627731895293532,0.0315927757042635,0.00540544338781384,0.00295804188377701,0.0321009229721303,0.0015068582996526,0.0446429737840101,0.001,0.00662867932663537,0.00957763293785105,0.0547987114256377,0.00261745906077355,0.00211508825923572,0.001,0.00307101678526427,0.0195906217418612,0.0382574446944602,0.001,0.00146462010801488,0.0456977604491404,0.0626962808598309,0.0398054050981295,0.00239386032404465,0.001,0.001,0.00724340746954737,0.0297951058198273,0.001,0.001,0.00554899069467698,0.00323017651847144,0.001,0.00845006823746682,0.0193972637261938,0.001
"wet",0.122792569869739,0.00197843528629016,0.00822251388912185,0.001,0.0232270080132297,0.00960037876317083,0.00537978431558918,0.0200746917872373,0.0501519960955208,0.00197843528629016,0.00889797855269852,0.001,0.0019436127744511,0.00868782742637973,0.016750631535503,0.00181536273857514,0.0242891522785852,0.001,0.0903906767005276,0.00344608821572541,0.0139645107544016,0.001,0.0219763536052135,0.00426145095430055,0.0523355126602749,0.0269503644014916,0.00585723231408332,0.00459924408885311,0.0291250180085744,0.001,0.043504290939949,0.001,0.00267731763364028,0.0105185109084663,0.046289498105337,0.00520506372875165,0.00267743923916872,0.001,0.001,0.0232129322121397,0.0290079532811128,0.001,0.00303840684643784,0.0563677852963399,0.0676115511528509,0.059734688476088,0.00263072547715027,0.001,0.001,0.00752872592816235,0.024958251620574,0.00222304410786271,0.001,0.00799853017276993,0.00263072547715027,0.001,0.00619114276892837,0.0232965863112922,0.001
"what",0.169988561878429,0.00614192591827839,0.0111098406635006,0.00171695689081607,0.0207781956612227,0.00764380052156224,0.00390890345745291,0.0181971508542849,0.0781441408762542,0.00610389455395134,0.00621351467836085,0.00143017413448964,0.00171695689081607,0.00433907759194255,0.00695586331442206,0.0020754353362241,0.0376024139747039,0.001,0.0783561625815394,0.00431822355877693,0.00817991807845721,0.00171695689081607,0.01922974458358,0.00832330945662042,0.0514620774393126,0.00767282020523813,0.00222906895568469,0.00290516381031041,0.0399737455476667,0.001,0.074604742437723,0.001,0.00548098056760043,0.0115240098620493,0.0442076434159595,0.00312014394855609,0.001,0.001,0.001,0.0142329757562052,0.0202298080358167,0.001,0.00186034826897928,0.0459157973548847,0.059628140026705,0.0381401321499143,0.00308952415366312,0.001,0.001,0.00441077328102416,0.0204295317411155,0.001,0.001,0.00386782756326428,0.001,0.001,0.00648994826439076,0.0203336748674349,0.001
