"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"822","hide","front",-1.58049889356623,-1.58104032681492,-1.5803220429688,"HIDE",180,6,"ĩeẽaỹiⱺ","ỹ",0.175970978966975,0.175965872428427,0.175995565886082,0.62246337739268,-0.332003573580165
"823","high","front",-1.39253228261031,-1.39273285210827,-1.39225422178913,"HIGH",153,6,"ẽyieỹⱺ","ỹ",0.166888495566164,0.166865640814525,0.166901106576179,0.671316886183592,-0.0230793410824393
"824","hit","front",-0.922846177109899,-0.923027562157616,-0.922690226675354,"HIT",179,6,"ieyãaỹⱺ","ỹ",0.461886665236465,0.461865374399228,0.461894178142215,0.616327651080817,-0.369553210123507
"825","horn","front",0.136605959395174,0.136502729010036,0.136933139979371,"HORN",158,6,"ĩãae","a",0.383329550600611,0.383312907149905,0.383356571046641,0.660931445486923,-0.0904522903889404
"826","hot","front",0.367747300082463,0.367687148674306,0.367910455210585,"HOT",183,6,"ãe","e",0.420612215175341,0.420571080924907,0.420618118495422,0.629257416130517,-0.290143453450266
"827","house","front",0.587842846431156,0.587708154005963,0.587950466878455,"HOUSE",187,6,"yøĩa","a",0.385060246748919,0.385017812072473,0.385063336611255,0.659022276015345,-0.102726193603831
"828","how","front",0.0815009715050239,0.081370350063717,0.0816350194655549,"HOW",189,6,"aeẽ","a",0.177147921560834,0.177139053864328,0.177165306836223,0.730479143721134,0.3850702316537
"829","if","front",0.962010035195933,0.961885789578582,0.962035373766087,"IF",114,6,"ĩyeãia","a",0.36769623589089,0.367673980845481,0.367733395803194,0.732879588341048,0.402710028316065
"830","in_front_of","front",0.30474216848955,0.304690871763098,0.304993269032527,"IN_FRONT_OF",164,6,"øãyea","a",0.430206581769419,0.430187889744504,0.430212081319838,0.696824820728913,0.147268433565698
"831","inside","front",-0.9192311630241,-0.919401848425797,-0.919183779565466,"INSIDE",164,6,"ãẽøĩaỹⱺ","ø",0.461300485747092,0.461263481469111,0.46133525162691,0.654992466048296,-0.128525487862352
"832","kill","front",0.0834447594960006,0.0833479415158504,0.0836039642941485,"KILL",190,6,"øĩi","i",0.389965761139706,0.389956410937987,0.389983879147181,0.66692829225079,-0.0516770935285081
