"","word","group","fit","lwr","upr","word_caps","nLangs","nRegions","cardinal","topCardinal","fitProp_fit","fitProp_lwr","fitProp_upr","obs","obs_OR"
"512","MF_fs","vowel",-4.62976995779415,-4.62997122195776,-4.62966537744188,"MF_FS",224,6,"ɨyɯĩøᶌʉoəⱳueɤᶕɒᶙỹⱺũ","y",0.971352569954325,0.971348786916285,0.971353533395039,0.49758667896633,0.144383183938848
"513","MF_ms","vowel",-4.49272523428299,-4.49297225368526,-4.49268983920737,"MF_MS",224,6,"ɨyɯĩøᶌʉoəⱳueɤᶕɒᶙỹⱺũ","y",0.968586278062674,0.968584847645294,0.968588927647937,0.497268437897448,0.142546636016207
"514","milk","vowel",-2.69376059294045,-2.69419270668924,-2.69360553583882,"MILK",190,6,"ɒãəaᶖɑʉɵeyɤᶙỹⱺ","ɒ",0.898592859082807,0.898572490268274,0.898595212795254,0.470231692774602,-0.01367972416174
"515","MM_fs","vowel",-3.60245707198048,-3.60270528762408,-3.60233262800694,"MM_FS",219,6,"əɨøĩᶖᶌʉɵⱳũoyuᶕɤeᶙỹⱺ","ø",0.94330025785815,0.943294331920924,0.943319149377102,0.505375437045549,0.189331697922065
"516","MM_ms","vowel",-3.28411304782441,-3.28458560776452,-3.28406866893421,"MM_MS",219,6,"əɨøĩᶖᶌʉɵⱳũoyuᶕɤeᶙỹⱺ","ø",0.930289150248458,0.93028121478556,0.930297008304738,0.504473059731611,0.184123770272675
"517","MoB_fs","vowel",-3.27956433231156,-3.27967081800019,-3.27941687435385,"MOB_FS",223,6,"yĩeᶌɯʉɵɤãⱳɨõũøᶕᶙəỹiⱺ","y",0.930067150259529,0.93006644116282,0.930076294681033,0.494774601781476,0.128154314958908
"518","MoB_ms","vowel",-4.09016234674569,-4.09039492752862,-4.08981338538126,"MOB_MS",222,6,"yĩeᶌɯʉɵɤãⱳɨõũøᶕᶙəoiỹⱺ","y",0.958896289707563,0.958892195462999,0.958904028616978,0.493520140556069,0.12091409919929
"519","moon","vowel",-4.13449165321748,-4.13451686320369,-4.13448045523232,"MOON",235,6,"õəᶖᶌɒʉɵɯuⱳɨĩãᶕiᶙaũỹⱺẽ","ᶖ",0.960095682764105,0.96008307007653,0.960097161698333,0.470796203754721,-0.0104106862810434
"520","mountain","vowel",-6.47621419177884,-6.47657253686883,-6.47599367291522,"MOUNTAIN",225,6,"õũɤøɯɑẽyʉɵⱳiaəeᶕɨᶙỹⱺᶌ","õ",0.99186638251651,0.991865107758223,0.991868723824308,0.462677400134672,-0.0574718510669712
"521","mouth","vowel",-3.2945969367173,-3.29464841866242,-3.29440194070955,"MOUTH",234,6,"ãɤyĩẽøᶖᶌiⱳeᶕuᶙỹⱺ","ɤ",0.930741115552459,0.930739120090137,0.930749763161263,0.486210998971631,0.0787165613621872
